date,sku_id,product_name,category,warehouse,unit_cost,shelf_life_days,lead_time_days,reorder_point,reorder_qty,demand_units,inventory_level,stockout_units,promotion,day_of_week,month,quarter,is_weekend,year,days_of_stock,stockout_flag
26-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,348,0,0,5,3,1,1,2022,12.9,0
27-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,317,0,0,6,3,1,1,2022,10.2,0
28-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,289,0,0,0,3,1,0,2022,10.3,0
29-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,259,0,0,1,3,1,0,2022,8.6,0
30-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,26,233,0,0,2,3,1,0,2022,9,0
31-03-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,22,211,0,0,3,3,1,0,2022,9.6,0
01-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,178,0,0,4,4,2,0,2022,5.4,0
02-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,138,0,0,5,4,2,1,2022,3.4,0
03-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,103,0,0,6,4,2,1,2022,2.9,0
04-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,881,0,0,0,4,2,0,2022,27.5,0
05-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,852,0,0,1,4,2,0,2022,29.4,0
06-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,824,0,0,2,4,2,0,2022,29.4,0
07-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,789,0,0,3,4,2,0,2022,22.5,0
08-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,757,0,0,4,4,2,0,2022,23.7,0
09-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,720,0,0,5,4,2,1,2022,19.5,0
10-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,42,678,0,0,6,4,2,1,2022,16.1,0
11-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,651,0,0,0,4,2,0,2022,24.1,0
12-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,622,0,0,1,4,2,0,2022,21.4,0
13-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,591,0,0,2,4,2,0,2022,19.1,0
14-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,562,0,0,3,4,2,0,2022,19.4,0
15-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,528,0,0,4,4,2,0,2022,15.5,0
16-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,493,0,0,5,4,2,1,2022,14.1,0
17-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,462,0,0,6,4,2,1,2022,14.9,0
18-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,431,0,0,0,4,2,0,2022,13.9,0
19-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,400,0,0,1,4,2,0,2022,12.9,0
20-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,366,0,0,2,4,2,0,2022,10.8,0
21-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,334,0,0,3,4,2,0,2022,10.4,0
22-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,301,0,0,4,4,2,0,2022,9.1,0
23-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,264,0,0,5,4,2,1,2022,7.1,0
24-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,229,0,0,6,4,2,1,2022,6.5,0
25-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,201,0,0,0,4,2,0,2022,7.2,0
26-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,169,0,0,1,4,2,0,2022,5.3,0
27-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,139,0,0,2,4,2,0,2022,4.6,0
28-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,102,0,0,3,4,2,0,2022,2.8,0
29-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,66,0,0,4,4,2,0,2022,1.8,0
30-04-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,838,0,0,5,4,2,1,2022,22.1,0
01-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,798,0,0,6,5,2,1,2022,20,0
02-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,765,0,0,0,5,2,0,2022,23.2,0
03-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,737,0,0,1,5,2,0,2022,26.3,0
04-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,704,0,0,2,5,2,0,2022,21.3,0
05-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,670,0,0,3,5,2,0,2022,19.7,0
06-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,636,0,0,4,5,2,0,2022,18.7,0
07-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,595,0,0,5,5,2,1,2022,14.5,0
08-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,43,552,0,0,6,5,2,1,2022,12.8,0
09-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,521,0,0,0,5,2,0,2022,16.8,0
10-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,490,0,0,1,5,2,0,2022,15.8,0
11-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,39,451,0,0,2,5,2,0,2022,11.6,0
12-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,414,0,0,3,5,2,0,2022,11.2,0
13-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,382,0,0,4,5,2,0,2022,11.9,0
14-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,344,0,0,5,5,2,1,2022,9.1,0
15-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,306,0,0,6,5,2,1,2022,8.1,0
16-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,272,0,0,0,5,2,0,2022,8,0
17-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,237,0,0,1,5,2,0,2022,6.8,0
18-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,44,193,0,0,2,5,2,0,2022,4.4,0
19-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,159,0,0,3,5,2,0,2022,4.7,0
20-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,123,0,0,4,5,2,0,2022,3.4,0
21-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,92,0,0,5,5,2,1,2022,3,0
22-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,56,0,0,6,5,2,1,2022,1.6,0
23-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,828,0,0,0,5,2,0,2022,21.8,0
24-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,793,0,0,1,5,2,0,2022,22.7,0
25-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,16,777,0,0,2,5,2,0,2022,48.6,0
26-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,741,0,0,3,5,2,0,2022,20.6,0
27-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,700,0,0,4,5,2,0,2022,17.1,0
28-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,671,0,0,5,5,2,1,2022,23.1,0
29-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,46,625,0,0,6,5,2,1,2022,13.6,0
30-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,22,603,0,0,0,5,2,0,2022,27.4,0
31-05-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,566,0,0,1,5,2,0,2022,15.3,0
01-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,532,0,0,2,6,2,0,2022,15.6,0
02-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,507,0,0,3,6,2,0,2022,20.3,0
03-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,471,0,0,4,6,2,0,2022,13.1,0
04-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,45,426,0,0,5,6,2,1,2022,9.5,0
05-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,385,0,0,6,6,2,1,2022,9.4,0
06-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,348,0,0,0,6,2,0,2022,9.4,0
07-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,315,0,0,1,6,2,0,2022,9.5,0
08-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,288,0,0,2,6,2,0,2022,10.7,0
09-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,251,0,0,3,6,2,0,2022,6.8,0
10-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,42,209,0,0,4,6,2,0,2022,5,0
11-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,45,164,0,0,5,6,2,1,2022,3.6,0
12-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,134,0,0,6,6,2,1,2022,4.5,0
13-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,106,0,0,0,6,2,0,2022,3.8,0
14-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,75,0,0,1,6,2,0,2022,2.4,0
15-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,857,0,0,2,6,2,0,2022,30.6,0
16-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,822,0,0,3,6,2,0,2022,23.5,0
17-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,786,0,0,4,6,2,0,2022,21.8,0
18-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,753,0,0,5,6,2,1,2022,22.8,0
19-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,43,710,0,0,6,6,2,1,2022,16.5,0
20-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,673,0,0,0,6,2,0,2022,18.2,0
21-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,641,0,0,1,6,2,0,2022,20,0
22-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,607,0,0,2,6,2,0,2022,17.9,0
23-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,26,581,0,0,3,6,2,0,2022,22.3,0
24-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,548,0,0,4,6,2,0,2022,16.6,0
25-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,508,0,0,5,6,2,1,2022,12.7,0
26-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,467,0,0,6,6,2,1,2022,11.4,0
27-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,431,0,0,0,6,2,0,2022,12,0
28-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,395,0,0,1,6,2,0,2022,11,0
29-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,362,0,0,2,6,2,0,2022,11,0
30-06-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,326,0,0,3,6,2,0,2022,9.1,0
01-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,288,0,0,4,7,3,0,2022,7.6,0
02-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,250,0,0,5,7,3,1,2022,6.6,0
03-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,210,0,0,6,7,3,1,2022,5.2,0
04-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,177,0,0,0,7,3,0,2022,5.4,0
05-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,146,0,0,1,7,3,0,2022,4.7,0
06-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,110,0,0,2,7,3,0,2022,3.1,0
07-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,79,0,0,3,7,3,0,2022,2.5,0
08-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,854,0,0,4,7,3,0,2022,24.4,0
09-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,39,815,0,0,5,7,3,1,2022,20.9,0
10-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,778,0,0,6,7,3,1,2022,21,0
11-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,746,0,0,0,7,3,0,2022,23.3,0
12-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,714,0,0,1,7,3,0,2022,22.3,0
13-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,687,0,0,2,7,3,0,2022,25.4,0
14-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,652,0,0,3,7,3,0,2022,18.6,0
15-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,617,0,0,4,7,3,0,2022,17.6,0
16-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,43,574,0,0,5,7,3,1,2022,13.3,0
17-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,538,0,0,6,7,3,1,2022,14.9,0
18-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,497,0,0,0,7,3,0,2022,12.1,0
19-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,465,0,0,1,7,3,0,2022,14.5,0
20-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,435,0,0,2,7,3,0,2022,14.5,0
21-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,405,0,0,3,7,3,0,2022,13.5,0
22-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,378,0,0,4,7,3,0,2022,14,0
23-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,46,332,0,0,5,7,3,1,2022,7.2,0
24-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,45,287,0,0,6,7,3,1,2022,6.4,0
25-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,251,0,0,0,7,3,0,2022,7,0
26-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,221,0,0,1,7,3,0,2022,7.4,0
27-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,180,0,0,2,7,3,0,2022,4.4,0
28-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,148,0,0,3,7,3,0,2022,4.6,0
29-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,115,0,0,4,7,3,0,2022,3.5,0
30-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,46,69,0,0,5,7,3,1,2022,1.5,0
31-07-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,42,27,0,0,6,7,3,1,2022,0.6,0
01-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,797,0,0,0,8,3,0,2022,19.9,0
02-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,765,0,0,1,8,3,0,2022,23.9,0
03-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,45,735,0,1,2,8,3,0,2022,16.3,0
04-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,44,706,0,1,3,8,3,0,2022,16,0
05-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,682,0,1,4,8,3,0,2022,21.3,0
06-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,49,647,0,1,5,8,3,1,2022,13.2,0
07-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,63,606,0,1,6,8,3,1,2022,9.6,0
08-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,49,572,0,1,0,8,3,0,2022,11.7,0
09-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,541,0,0,1,8,3,0,2022,17.5,0
10-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,513,0,0,2,8,3,0,2022,18.3,0
11-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,481,0,0,3,8,3,0,2022,15,0
12-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,446,0,0,4,8,3,0,2022,12.7,0
13-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,38,408,0,0,5,8,3,1,2022,10.7,0
14-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,371,0,0,6,8,3,1,2022,10,0
15-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,343,0,0,0,8,3,0,2022,12.2,0
16-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,308,0,0,1,8,3,0,2022,8.8,0
17-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,20,288,0,0,2,8,3,0,2022,14.4,0
18-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,255,0,0,3,8,3,0,2022,7.7,0
19-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,41,214,0,0,4,8,3,0,2022,5.2,0
20-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,184,0,0,5,8,3,1,2022,6.1,0
21-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,149,0,0,6,8,3,1,2022,4.3,0
22-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,118,0,0,0,8,3,0,2022,3.8,0
23-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,88,0,0,1,8,3,0,2022,2.9,0
24-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,863,0,0,2,8,3,0,2022,24.7,0
25-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,830,0,0,3,8,3,0,2022,25.2,0
26-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,798,0,0,4,8,3,0,2022,24.9,0
27-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,40,758,0,0,5,8,3,1,2022,19,0
28-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,36,722,0,0,6,8,3,1,2022,20.1,0
29-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,43,679,0,0,0,8,3,0,2022,15.8,0
30-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,647,0,0,1,8,3,0,2022,20.2,0
31-08-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,615,0,0,2,8,3,0,2022,19.2,0
01-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,22,593,0,0,3,9,3,0,2022,27,0
02-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,26,567,0,0,4,9,3,0,2022,21.8,0
03-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,37,530,0,0,5,9,3,1,2022,14.3,0
04-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,503,0,0,6,9,3,1,2022,18.6,0
05-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,21,482,0,0,0,9,3,0,2022,23,0
06-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,454,0,0,1,9,3,0,2022,16.2,0
07-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,33,421,0,0,2,9,3,0,2022,12.8,0
08-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,393,0,0,3,9,3,0,2022,14,0
09-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,366,0,0,4,9,3,0,2022,13.6,0
10-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,341,0,0,5,9,3,1,2022,13.6,0
11-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,307,0,0,6,9,3,1,2022,9,0
12-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,277,0,0,0,9,3,0,2022,9.2,0
13-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,22,255,0,0,1,9,3,0,2022,11.6,0
14-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,223,0,0,2,9,3,0,2022,7,0
15-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,192,0,0,3,9,3,0,2022,6.2,0
16-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,160,0,0,4,9,3,0,2022,5,0
17-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,126,0,0,5,9,3,1,2022,3.7,0
18-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,91,0,0,6,9,3,1,2022,2.6,0
19-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,871,0,0,0,9,3,0,2022,29,0
20-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,31,840,0,0,1,9,3,0,2022,27.1,0
21-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,22,818,0,0,2,9,3,0,2022,37.2,0
22-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,23,795,0,0,3,9,3,0,2022,34.6,0
23-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,26,769,0,0,4,9,3,0,2022,29.6,0
24-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,737,0,0,5,9,3,1,2022,23,0
25-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,34,703,0,0,6,9,3,1,2022,20.7,0
26-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,674,0,0,0,9,3,0,2022,23.2,0
27-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,642,0,0,1,9,3,0,2022,20.1,0
28-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,610,0,0,2,9,3,0,2022,19.1,0
29-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,585,0,0,3,9,3,0,2022,23.4,0
30-09-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,556,0,0,4,9,3,0,2022,19.2,0
01-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,531,0,0,5,10,4,1,2022,21.2,0
02-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,503,0,0,6,10,4,1,2022,18,0
03-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,478,0,0,0,10,4,0,2022,19.1,0
04-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,14,464,0,0,1,10,4,0,2022,33.1,0
05-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,432,0,0,2,10,4,0,2022,13.5,0
06-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,26,406,0,0,3,10,4,0,2022,15.6,0
07-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,23,383,0,0,4,10,4,0,2022,16.7,0
08-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,35,348,0,0,5,10,4,1,2022,9.9,0
09-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,27,321,0,0,6,10,4,1,2022,11.9,0
10-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,296,0,0,0,10,4,0,2022,11.8,0
11-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,23,273,0,0,1,10,4,0,2022,11.9,0
12-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,29,244,0,0,2,10,4,0,2022,8.4,0
13-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,24,220,0,0,3,10,4,0,2022,9.2,0
14-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,25,195,0,0,4,10,4,0,2022,7.8,0
15-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,163,0,0,5,10,4,1,2022,5.1,0
16-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,30,133,0,0,6,10,4,1,2022,4.4,0
17-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,24,919,0,0,0,10,4,0,2022,38.3,0
18-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,28,891,0,0,1,10,4,0,2022,31.8,0
19-10-2022,SKU-002,USB-C Hub,Electronics,WH-East,18.5,,9,364,810,32,859,0,0,2,10,4,0,2022,26.8,0
